postal_code,Judet,localitate,Tip Artera,Denumire,Zona de livrare,Livrare sambata
10483,Bucuresti,Bucuresti,Intrare,Armasului nr. 2-8,0,DA
10484,Bucuresti,Bucuresti,Intrare,Armasului nr. 10-T,0,DA
10485,Bucuresti,Bucuresti,Intrare,Dacilor,0,DA
10486,Bucuresti,Bucuresti,Intrare,Polona nr. 1-T,0,DA
10487,Bucuresti,Bucuresti,Intrare,Polona nr. 2-T,0,DA
10491,Bucuresti,Bucuresti,Strada,Polona nr. 1-21,0,DA
10492,Bucuresti,Bucuresti,Strada,Polona nr. 23-41,0,DA
10493,Bucuresti,Bucuresti,Strada,Polona nr. 43-63,0,DA
10494,Bucuresti,Bucuresti,Strada,Polona nr. 65-75,0,DA
10495,Bucuresti,Bucuresti,Strada,Polona nr. 77-83,0,DA
10496,Bucuresti,Bucuresti,Strada,Polona nr. 85-109,0,DA
10497,Bucuresti,Bucuresti,Strada,Polona nr. 111-T,0,DA
10498,Bucuresti,Bucuresti,Intrare,Pilsudki Iosif,0,DA
10501,Bucuresti,Bucuresti,Strada,Polona nr. 2-8,0,DA
10502,Bucuresti,Bucuresti,Strada,Polona nr. 10-20,0,DA
10503,Bucuresti,Bucuresti,Strada,Polona nr. 22-46,0,DA
10504,Bucuresti,Bucuresti,Strada,Polona nr. 48-60,0,DA
10505,Bucuresti,Bucuresti,Strada,Polona nr. 62-76,0,DA
10506,Bucuresti,Bucuresti,Strada,Polona nr. 78-88,0,DA
10507,Bucuresti,Bucuresti,Strada,Polona nr. 90-T,0,DA
10511,Bucuresti,Bucuresti,Strada,Eminescu Mihai nr. 1-15,0,DA
10512,Bucuresti,Bucuresti,Strada,Eminescu Mihai nr. 17-21,0,DA
10513,Bucuresti,Bucuresti,Strada,Eminescu Mihai nr. 23-45,0,DA
10514,Bucuresti,Bucuresti,Strada,Eminescu Mihai nr. 2-22,0,DA
10515,Bucuresti,Bucuresti,Strada,Eminescu Mihai nr. 24-38,0,DA
10516,Bucuresti,Bucuresti,Strada,Eminescu Mihai nr. 40-48,0,DA
10517,Bucuresti,Bucuresti,Strada,Eminescu Mihai nr. 50-60,0,DA
10518,Bucuresti,Bucuresti,Strada,Eminescu Mihai nr. 62-68,0,DA
10521,Bucuresti,Bucuresti,Intrare,Bravurii,0,DA
10522,Bucuresti,Bucuresti,Intrare,Nicoresti,0,DA
10523,Bucuresti,Bucuresti,Intrare,Buciumeni,0,DA
10524,Bucuresti,Bucuresti,Intrare,Slatinita,0,DA
10525,Bucuresti,Bucuresti,Strada,"Balaban Emil, ing.  nr. 1-T",0,DA
10526,Bucuresti,Bucuresti,Strada,"Balaban Emil, ing.  nr. 2-T",0,DA
10527,Bucuresti,Bucuresti,Strada,"Brosteanu Ernest, g-ral. nr. 1-T",0,DA
10528,Bucuresti,Bucuresti,Strada,"Brosteanu Ernest, g-ral. nr. 2-T",0,DA
10531,Bucuresti,Bucuresti,Strada,Slavesti nr. 1-T,0,DA
10532,Bucuresti,Bucuresti,Strada,Slavesti nr. 2-T,0,DA
10533,Bucuresti,Bucuresti,Strada,Bogdanita,0,DA
10534,Bucuresti,Bucuresti,Intrare,Jijia,0,DA
10535,Bucuresti,Bucuresti,Intrare,Lacul Rosu,0,DA
10536,Bucuresti,Bucuresti,Strada,Caragea Ioan Voda nr. 1-T,0,DA
10537,Bucuresti,Bucuresti,Strada,Caragea Ioan Voda nr. 2-T,0,DA
10538,Bucuresti,Bucuresti,Strada,"Bogdan Ion, prof. nr. 1-T",0,DA
10539,Bucuresti,Bucuresti,Strada,"Bogdan Ion, prof. nr. 2-T",0,DA
10541,Bucuresti,Bucuresti,Intrare,Petrescu Camil,0,DA
10542,Bucuresti,Bucuresti,Strada,David Emmanuel nr. 1-T,0,DA
10543,Bucuresti,Bucuresti,Strada,David Emmanuel nr. 2-T,0,DA
10544,Bucuresti,Bucuresti,Intrare,Lacul Sarat,0,DA
10551,Bucuresti,Bucuresti,Cale,Dorobanti nr. 1-9,0,DA
10552,Bucuresti,Bucuresti,Cale,Dorobanti nr. 11-25,0,DA
10553,Bucuresti,Bucuresti,Cale,Dorobanti nr. 27-43,0,DA
10554,Bucuresti,Bucuresti,Cale,Dorobanti nr. 45-49,0,DA
10555,Bucuresti,Bucuresti,Cale,Dorobanti nr. 51-59,0,DA
10556,Bucuresti,Bucuresti,Cale,Dorobanti nr. 61-67,0,DA
10557,Bucuresti,Bucuresti,Cale,Dorobanti nr. 69-73,0,DA
10558,Bucuresti,Bucuresti,Cale,Dorobanti nr. 75-87,0,DA
10559,Bucuresti,Bucuresti,Cale,Dorobanti nr. 89-97,0,DA
10561,Bucuresti,Bucuresti,Cale,Dorobanti nr. 99-109,0,DA
10562,Bucuresti,Bucuresti,Cale,Dorobanti nr. 111-131,0,DA
10563,Bucuresti,Bucuresti,Cale,Dorobanti nr. 133-145,0,DA
10564,Bucuresti,Bucuresti,Cale,Dorobanti nr. 147-163,0,DA
10565,Bucuresti,Bucuresti,Cale,Dorobanti nr. 165-191,0,DA
10566,Bucuresti,Bucuresti,Cale,Dorobanti nr. 193-237,0,DA
10567,Bucuresti,Bucuresti,Cale,Dorobanti nr. 239-T,0,DA
10571,Bucuresti,Bucuresti,Cale,Dorobanti nr. 2-8,0,DA
10572,Bucuresti,Bucuresti,Cale,Dorobanti nr. 10-18,0,DA
10573,Bucuresti,Bucuresti,Cale,Dorobanti nr. 20-42,0,DA
10574,Bucuresti,Bucuresti,Cale,Dorobanti nr. 44-56,0,DA
10575,Bucuresti,Bucuresti,Cale,Dorobanti nr. 58-98,0,DA
10576,Bucuresti,Bucuresti,Cale,Dorobanti nr. 100-122,0,DA
10577,Bucuresti,Bucuresti,Cale,Dorobanti nr. 124-132,0,DA
10578,Bucuresti,Bucuresti,Cale,Dorobanti nr. 134-138,0,DA
10579,Bucuresti,Bucuresti,Cale,Dorobanti nr. 140-152,0,DA
10581,Bucuresti,Bucuresti,Cale,Dorobanti nr. 154-168,0,DA
10582,Bucuresti,Bucuresti,Cale,Dorobanti nr. 170-178,0,DA
10583,Bucuresti,Bucuresti,Cale,Dorobanti nr. 180-184,0,DA
10584,Bucuresti,Bucuresti,Cale,Dorobanti nr. 186-196,0,DA
10585,Bucuresti,Bucuresti,Cale,Dorobanti nr. 198-214,0,DA
10586,Bucuresti,Bucuresti,Cale,Dorobanti nr. 216-226,0,DA
10587,Bucuresti,Bucuresti,Cale,Dorobanti nr. 228-T,0,DA
10588,Bucuresti,Bucuresti,Piata,Dorobanti,0,DA
10591,Bucuresti,Bucuresti,Intrare,"Macedonski Alexandru, poet",0,DA
10592,Bucuresti,Bucuresti,Strada,Cihoschi Stanislav nr. 1-T,0,DA
10593,Bucuresti,Bucuresti,Strada,Cihoschi Stanislav nr. 2-T,0,DA
10594,Bucuresti,Bucuresti,Strada,"Giurescu Dimitrie, mr. nr. 1-T",0,DA
10595,Bucuresti,Bucuresti,Strada,"Giurescu Dimitrie, mr. nr. 2-T",0,DA
10596,Bucuresti,Bucuresti,Strada,Beldiceanu N. Nicolae nr. 1-T,0,DA
10597,Bucuresti,Bucuresti,Strada,Beldiceanu N. Nicolae nr. 2-T,0,DA
10598,Bucuresti,Bucuresti,Strada,Craciun nr. 1-T,0,DA
10599,Bucuresti,Bucuresti,Strada,Craciun nr. 2-T,0,DA
10601,Bucuresti,Bucuresti,Strada,Slatineanu Ion nr. 1-T,0,DA
10602,Bucuresti,Bucuresti,Strada,Slatineanu Ion nr. 2-T,0,DA
10603,Bucuresti,Bucuresti,Intrare,"Cantilli Grigore, g-ral. nr. 1-T",0,DA
10604,Bucuresti,Bucuresti,Intrare,"Cantilli Grigore, g-ral. nr. 2-T",0,DA
10605,Bucuresti,Bucuresti,Intrare,Filioara,0,DA
10611,Bucuresti,Bucuresti,Strada,Caderea Bastiliei nr. 1-11,0,DA
10612,Bucuresti,Bucuresti,Strada,Caderea Bastiliei nr. 13-19,0,DA
10613,Bucuresti,Bucuresti,Strada,Caderea Bastiliei nr. 21-T,0,DA
10614,Bucuresti,Bucuresti,Intrare,Caderea Bastiliei,0,DA
10615,Bucuresti,Bucuresti,Strada,Caderea Bastiliei nr. 2-54,0,DA
10616,Bucuresti,Bucuresti,Strada,Caderea Bastiliei nr. 56-82,0,DA
10617,Bucuresti,Bucuresti,Strada,Caderea Bastiliei nr. 84-T,0,DA
10621,Bucuresti,Bucuresti,Strada,Alexandrescu Grigore nr. 1-9,0,DA
10622,Bucuresti,Bucuresti,Strada,Alexandrescu Grigore nr. 11-19,0,DA
10623,Bucuresti,Bucuresti,Strada,Alexandrescu Grigore nr. 21-69,0,DA
10624,Bucuresti,Bucuresti,Strada,Alexandrescu Grigore nr. 71-T,0,DA
10625,Bucuresti,Bucuresti,Strada,Alexandrescu Grigore nr. 2-10,0,DA
10626,Bucuresti,Bucuresti,Strada,Alexandrescu Grigore nr. 12-76,0,DA
10627,Bucuresti,Bucuresti,Strada,Alexandrescu Grigore nr. 78-T,0,DA
10628,Bucuresti,Bucuresti,Intrare,Alexandrescu Grigore,0,DA
10629,Bucuresti,Bucuresti,Intrare,Fabulistului,0,DA
10631,Bucuresti,Bucuresti,Strada,Constantin Daniel nr. 1-T,0,DA
10632,Bucuresti,Bucuresti,Strada,Constantin Daniel nr. 2-T,0,DA
10633,Bucuresti,Bucuresti,Intrare,Moneasa,0,DA
10634,Bucuresti,Bucuresti,Intrare,Anasonului nr. 1-T,0,DA
10635,Bucuresti,Bucuresti,Intrare,Anasonului nr. 2-T,0,DA
10636,Bucuresti,Bucuresti,Strada,Viisoarei nr. 1-T,0,DA
10637,Bucuresti,Bucuresti,Strada,Viisoarei nr. 2-T,0,DA
10638,Bucuresti,Bucuresti,Strada,Alecsandri Vasile nr. 1-T,0,DA
10639,Bucuresti,Bucuresti,Strada,Alecsandri Vasile nr. 2-T,0,DA
10641,Bucuresti,Bucuresti,Strada,Povernei nr. 1-13,0,DA
10642,Bucuresti,Bucuresti,Strada,Povernei nr. 15-T,0,DA
10643,Bucuresti,Bucuresti,Strada,Povernei nr. 2-8,0,DA
10644,Bucuresti,Bucuresti,Strada,Povernei nr. 10-T,0,DA
10645,Bucuresti,Bucuresti,Strada,"Coanda Constantin,  g-ral. nr. 1-T",0,DA
10646,Bucuresti,Bucuresti,Strada,"Coanda Constantin,  g-ral. nr. 2-T",0,DA
10647,Bucuresti,Bucuresti,Intrare,Blaj,0,DA
10648,Bucuresti,Bucuresti,Strada,Macarie Cântaretul,0,DA
10651,Bucuresti,Bucuresti,Strada,Porumbescu Ciprian nr. 1-T,0,DA
10652,Bucuresti,Bucuresti,Strada,Porumbescu Ciprian nr. 2-T,0,DA
10653,Bucuresti,Bucuresti,Strada,Clopotarii Vechi nr. 1-T,0,DA
10654,Bucuresti,Bucuresti,Strada,Clopotarii Vechi nr. 2-T,0,DA
10661,Bucuresti,Bucuresti,Bulevard,Lascar Catargiu nr. 1-15,0,DA
10662,Bucuresti,Bucuresti,Bulevard,Lascar Catargiu nr. 17-21,0,DA
10663,Bucuresti,Bucuresti,Bulevard,Lascar Catargiu nr. 23-29,0,DA
10664,Bucuresti,Bucuresti,Bulevard,Lascar Catargiu nr. 31-39,0,DA
10665,Bucuresti,Bucuresti,Bulevard,Lascar Catargiu nr. 41-T,0,DA
10666,Bucuresti,Bucuresti,Strada,"Urseanu Vasile, amiral",0,DA
10667,Bucuresti,Bucuresti,Strada,Coanda Henri nr. 1-T,0,DA
10668,Bucuresti,Bucuresti,Strada,Coanda Henri nr. 2-T,0,DA
10669,Bucuresti,Bucuresti,Strada,Putul de Piatra,0,DA
10671,Bucuresti,Bucuresti,Bulevard,Lascar Catargiu nr. 2-22,0,DA
10672,Bucuresti,Bucuresti,Bulevard,Lascar Catargiu nr. 24-28,0,DA
10673,Bucuresti,Bucuresti,Bulevard,Lascar Catargiu nr. 30-T,0,DA
10701,Bucuresti,Bucuresti,Cale,Grivitei nr. 1-19,0,DA
10702,Bucuresti,Bucuresti,Cale,Grivitei nr. 21-31,0,DA
10703,Bucuresti,Bucuresti,Cale,Grivitei nr. 33-51,0,DA
10704,Bucuresti,Bucuresti,Cale,Grivitei nr. 53-69,0,DA
10705,Bucuresti,Bucuresti,Cale,Grivitei nr. 71-97,0,DA
10706,Bucuresti,Bucuresti,Cale,Grivitei nr. 99-117,0,DA
10707,Bucuresti,Bucuresti,Cale,Grivitei nr. 119-137,0,DA
10708,Bucuresti,Bucuresti,Cale,Grivitei nr. 139-165,0,DA
10709,Bucuresti,Bucuresti,Cale,Grivitei nr. 167-189,0,DA
10711,Bucuresti,Bucuresti,Cale,Grivitei nr. 191-215,0,DA
10712,Bucuresti,Bucuresti,Intrare,Grivitei,0,DA
10713,Bucuresti,Bucuresti,Cale,Grivitei nr. 217-285,0,DA
10714,Bucuresti,Bucuresti,Cale,Grivitei nr. 287-335,0,DA
10715,Bucuresti,Bucuresti,Cale,Grivitei nr. 337,0,DA
10716,Bucuresti,Bucuresti,Cale,Grivitei nr. 339-351,0,DA
10717,Bucuresti,Bucuresti,Cale,Grivitei nr. 353-357,0,DA
10718,Bucuresti,Bucuresti,Cale,Grivitei nr. 359-363,0,DA
10719,Bucuresti,Bucuresti,Cale,Grivitei nr. 365-393,0,DA
10721,Bucuresti,Bucuresti,Cale,Grivitei nr. 395,0,DA
10722,Bucuresti,Bucuresti,Cale,Grivitei nr. 397-399,0,DA
10723,Bucuresti,Bucuresti,Cale,Grivitei nr. 401-403,0,DA
10724,Bucuresti,Bucuresti,Cale,Grivitei nr. 405-T,0,DA
10725,Bucuresti,Bucuresti,Strada,Halta Grivita,0,DA
10731,Bucuresti,Bucuresti,Cale,Grivitei nr. 2-10,0,DA
10732,Bucuresti,Bucuresti,Cale,Grivitei nr. 12-26,0,DA
10733,Bucuresti,Bucuresti,Cale,Grivitei nr. 28-56,0,DA
10734,Bucuresti,Bucuresti,Cale,Grivitei nr. 58-78,0,DA
10735,Bucuresti,Bucuresti,Cale,Grivitei nr. 80-106,0,DA
10736,Bucuresti,Bucuresti,Cale,Grivitei nr. 108-130,0,DA
10737,Bucuresti,Bucuresti,Cale,Grivitei nr. 132-136,0,DA
10738,Bucuresti,Bucuresti,Cale,Grivitei nr. 138,0,DA
10741,Bucuresti,Bucuresti,Cale,Grivitei nr. 140-146,0,DA
10742,Bucuresti,Bucuresti,Cale,Grivitei nr. 148,0,DA
10743,Bucuresti,Bucuresti,Cale,Grivitei nr. 150-154,0,DA
10744,Bucuresti,Bucuresti,Cale,Grivitei nr. 156,0,DA
10745,Bucuresti,Bucuresti,Cale,Grivitei nr. 158,0,DA
10746,Bucuresti,Bucuresti,Cale,Grivitei nr. 160-166,0,DA
10747,Bucuresti,Bucuresti,Cale,Grivitei nr. 168-172,0,DA
10748,Bucuresti,Bucuresti,Cale,Grivitei nr. 174-176,0,DA
10751,Bucuresti,Bucuresti,Cale,Grivitei nr. 178-184,0,DA
10752,Bucuresti,Bucuresti,Cale,Grivitei nr. 186-190,0,DA
10753,Bucuresti,Bucuresti,Cale,Grivitei nr. 192-194,0,DA
10754,Bucuresti,Bucuresti,Cale,Grivitei nr. 196-198,0,DA
10755,Bucuresti,Bucuresti,Cale,Grivitei nr. 200-204,0,DA
10756,Bucuresti,Bucuresti,Cale,Grivitei nr. 206,0,DA
10757,Bucuresti,Bucuresti,Cale,Grivitei nr. 208-210,0,DA
10758,Bucuresti,Bucuresti,Cale,Grivitei nr. 212,0,DA
10759,Bucuresti,Bucuresti,Cale,Grivitei nr. 214-216,0,DA
10761,Bucuresti,Bucuresti,Cale,Grivitei nr. 218-220,0,DA
10762,Bucuresti,Bucuresti,Cale,Grivitei nr. 222-224,0,DA
10763,Bucuresti,Bucuresti,Cale,Grivitei nr. 226-228,0,DA
10764,Bucuresti,Bucuresti,Cale,Grivitei nr. 230-232,0,DA
10765,Bucuresti,Bucuresti,Cale,Grivitei nr. 234-236,0,DA
10766,Bucuresti,Bucuresti,Cale,Grivitei nr. 238,0,DA
10767,Bucuresti,Bucuresti,Cale,Grivitei nr. 240-T,0,DA
10771,Bucuresti,Bucuresti,Strada,Banului,0,DA
10772,Bucuresti,Bucuresti,Strada,"Budisteanu Constantin, g-ral. nr. 1-11",0,DA
10773,Bucuresti,Bucuresti,Strada,"Budisteanu Constantin, g-ral. nr. 13-T",0,DA
10774,Bucuresti,Bucuresti,Strada,"Budisteanu Constantin, g-ral. nr. 2-10",0,DA
10775,Bucuresti,Bucuresti,Strada,"Budisteanu Constantin, g-ral. nr. 12-T",0,DA
10776,Bucuresti,Bucuresti,Strada,"Aman Theodor, pictor nr. 1-13",0,DA
10777,Bucuresti,Bucuresti,Strada,"Aman Theodor, pictor nr. 15-T",0,DA
10778,Bucuresti,Bucuresti,Strada,"Aman Theodor, pictor nr. 2-20",0,DA
10779,Bucuresti,Bucuresti,Strada,"Aman Theodor, pictor nr. 22-T",0,DA
10781,Bucuresti,Bucuresti,Strada,"Dona C. Nicolae, g-ral. nr. 1-T",0,DA
10782,Bucuresti,Bucuresti,Strada,"Dona C. Nicolae, g-ral. nr. 2-T",0,DA
10783,Bucuresti,Bucuresti,Strada,Cazzavillan Luigi nr. 1-13,0,DA
10784,Bucuresti,Bucuresti,Strada,Cazzavillan Luigi nr. 15-T,0,DA
10785,Bucuresti,Bucuresti,Strada,Cazzavillan Luigi nr. 2-24,0,DA
10786,Bucuresti,Bucuresti,Strada,Cazzavillan Luigi nr. 26-T,0,DA
10787,Bucuresti,Bucuresti,Intrare,Cazzavillan Luigi,0,DA
10791,Bucuresti,Bucuresti,Strada,Temisana nr. 1-21,0,DA
10792,Bucuresti,Bucuresti,Strada,Temisana nr. 23-T,0,DA
10793,Bucuresti,Bucuresti,Strada,Temisana nr. 2-22,0,DA
10794,Bucuresti,Bucuresti,Strada,Temisana nr. 24-T,0,DA
10795,Bucuresti,Bucuresti,Intrare,Temisana,0,DA
10796,Bucuresti,Bucuresti,Strada,Transilvaniei nr. 1-31,0,DA
10797,Bucuresti,Bucuresti,Strada,Transilvaniei nr. 33-T,0,DA
10798,Bucuresti,Bucuresti,Strada,Transilvaniei nr. 2-32,0,DA
10799,Bucuresti,Bucuresti,Strada,Transilvaniei nr. 34-T,0,DA
10801,Bucuresti,Bucuresti,Strada,Popa Tatu nr. 1-23,0,DA
10802,Bucuresti,Bucuresti,Strada,Popa Tatu nr. 25-45,0,DA
10803,Bucuresti,Bucuresti,Strada,Popa Tatu nr. 47-63,0,DA
10804,Bucuresti,Bucuresti,Strada,Popa Tatu nr. 65-T,0,DA
10805,Bucuresti,Bucuresti,Strada,Popa Tatu nr. 2-34,0,DA
10806,Bucuresti,Bucuresti,Strada,Popa Tatu nr. 36-74,0,DA
10807,Bucuresti,Bucuresti,Strada,Popa Tatu nr. 76-T,0,DA
10808,Bucuresti,Bucuresti,Piata,Musatescu Tudor,0,DA
10811,Bucuresti,Bucuresti,Strada,Vulcanescu Mircea nr. 1-21,0,DA
10812,Bucuresti,Bucuresti,Strada,Vulcanescu Mircea nr. 23-57,0,DA
10813,Bucuresti,Bucuresti,Strada,Vulcanescu Mircea nr. 59-63,0,DA
10814,Bucuresti,Bucuresti,Strada,Vulcanescu Mircea nr. 65,0,DA
10815,Bucuresti,Bucuresti,Strada,Vulcanescu Mircea nr. 67-85,0,DA
10816,Bucuresti,Bucuresti,Strada,Vulcanescu Mircea nr. 87-89,0,DA
10817,Bucuresti,Bucuresti,Strada,Vulcanescu Mircea nr. 91-97,0,DA
10818,Bucuresti,Bucuresti,Strada,Vulcanescu Mircea nr. 99-119,0,DA
10819,Bucuresti,Bucuresti,Strada,Vulcanescu Mircea nr. 121-T,0,DA
10821,Bucuresti,Bucuresti,Strada,Vulcanescu Mircea nr. 2-42,0,DA
10822,Bucuresti,Bucuresti,Strada,Vulcanescu Mircea nr. 44-68,0,DA
10823,Bucuresti,Bucuresti,Strada,Vulcanescu Mircea nr. 70-76,0,DA
10824,Bucuresti,Bucuresti,Strada,Vulcanescu Mircea nr. 78-82,0,DA
10825,Bucuresti,Bucuresti,Strada,Vulcanescu Mircea nr. 84-94,0,DA
10826,Bucuresti,Bucuresti,Strada,Vulcanescu Mircea nr. 96-T,0,DA
10827,Bucuresti,Bucuresti,Strada,Crisana nr. 1-T,0,DA
10828,Bucuresti,Bucuresti,Strada,Crisana nr. 2-T,0,DA
10831,Bucuresti,Bucuresti,Strada,Maramures nr. 1-T,0,DA
10832,Bucuresti,Bucuresti,Strada,Maramures nr. 2-T,0,DA
10833,Bucuresti,Bucuresti,Strada,Horatiu nr. 1-T,0,DA
10834,Bucuresti,Bucuresti,Strada,Horatiu nr. 2-T,0,DA
10835,Bucuresti,Bucuresti,Strada,"Hasdeu Iulia, poeta nr. 1-T",0,DA
10836,Bucuresti,Bucuresti,Strada,"Hasdeu Iulia, poeta nr. 2-T",0,DA
10837,Bucuresti,Bucuresti,Intrare,"Hasdeu Iulia, poeta",0,DA
10838,Bucuresti,Bucuresti,Intrare,Alexe Marin,0,DA
10841,Bucuresti,Bucuresti,Piata,"Botescu Haralambie, dr. nr. 1-T",0,DA
10842,Bucuresti,Bucuresti,Piata,"Botescu Haralambie, dr. nr. 2-T",0,DA
10843,Bucuresti,Bucuresti,Strada,Baldovin Pârcalabul nr. 1-9,0,DA
10844,Bucuresti,Bucuresti,Strada,Baldovin Pârcalabul nr. 11-T,0,DA
10845,Bucuresti,Bucuresti,Strada,Baldovin Pârcalabul nr. 2-T,0,DA
10846,Bucuresti,Bucuresti,Intrare,Baldovin Pârcalabul,0,DA
10847,Bucuresti,Bucuresti,Strada,Atelierului nr. 1-T,0,DA
10848,Bucuresti,Bucuresti,Strada,Atelierului nr. 2-T,0,DA
10849,Bucuresti,Bucuresti,Intrare,Luncani,0,DA
10851,Bucuresti,Bucuresti,Strada,Cameliei nr. 1-29,0,DA
10852,Bucuresti,Bucuresti,Strada,Cameliei nr. 31-T,0,DA
10853,Bucuresti,Bucuresti,Strada,Cameliei nr. 2-16,0,DA
10854,Bucuresti,Bucuresti,Strada,Cameliei nr. 18-T,0,DA
10855,Bucuresti,Bucuresti,Strada,Gara de Nord nr. 1-T,0,DA
10856,Bucuresti,Bucuresti,Strada,Gara de Nord nr. 2-4,0,DA
10857,Bucuresti,Bucuresti,Strada,Gara de Nord nr. 6-T,0,DA
10858,Bucuresti,Bucuresti,Piata,Gara de Nord nr. 1-T,0,DA
10859,Bucuresti,Bucuresti,Piata,Gara de Nord nr. 2-T,0,DA
10861,Bucuresti,Bucuresti,Bulevard,Golescu Dinicu nr. 1-7,0,DA
10862,Bucuresti,Bucuresti,Bulevard,Golescu Dinicu nr. 9-11,0,DA
10863,Bucuresti,Bucuresti,Bulevard,Golescu Dinicu nr. 13-21,0,DA
10864,Bucuresti,Bucuresti,Bulevard,Golescu Dinicu nr. 23-25,0,DA
10865,Bucuresti,Bucuresti,Bulevard,Golescu Dinicu nr. 27-29,0,DA
10866,Bucuresti,Bucuresti,Bulevard,Golescu Dinicu nr. 31-35,0,DA
10867,Bucuresti,Bucuresti,Bulevard,Golescu Dinicu nr. 37-39,0,DA
10868,Bucuresti,Bucuresti,Bulevard,Golescu Dinicu nr. 41-43,0,DA
10869,Bucuresti,Bucuresti,Bulevard,Golescu Dinicu nr. 45-T,0,DA
10871,Bucuresti,Bucuresti,Bulevard,Golescu Dinicu nr. 2-16,0,DA
10872,Bucuresti,Bucuresti,Bulevard,Golescu Dinicu nr. 18-34,0,DA
10873,Bucuresti,Bucuresti,Bulevard,Golescu Dinicu nr. 36-38,0,DA
10874,Bucuresti,Bucuresti,Bulevard,Golescu Dinicu nr. 40-T,0,DA
10881,Bucuresti,Bucuresti,Strada,Virgiliu nr. 1-37,0,DA
10882,Bucuresti,Bucuresti,Strada,Virgiliu nr. 39-T,0,DA
10883,Bucuresti,Bucuresti,Strada,Virgiliu nr. 2-24,0,DA
10884,Bucuresti,Bucuresti,Strada,Virgiliu nr. 26-T,0,DA
10885,Bucuresti,Bucuresti,Strada,Cotiturii,0,DA
10886,Bucuresti,Bucuresti,Strada,Dobrogei nr. 1-T,0,DA
10887,Bucuresti,Bucuresti,Strada,Dobrogei nr. 2-T,0,DA
10888,Bucuresti,Bucuresti,Strada,Lipova nr. 1-T,0,DA
10889,Bucuresti,Bucuresti,Strada,Lipova nr. 2-T,0,DA
10891,Bucuresti,Bucuresti,Intrare,Difuzorului nr. 1-T,0,DA
10892,Bucuresti,Bucuresti,Intrare,Difuzorului nr. 2-T,0,DA
10893,Bucuresti,Bucuresti,Strada,"Gusti Dimitrie, sociolog nr. 1-T",0,DA
10894,Bucuresti,Bucuresti,Strada,"Gusti Dimitrie, sociolog nr. 2-T",0,DA
10895,Bucuresti,Bucuresti,Strada,Macedonia nr. 1-T,0,DA
10896,Bucuresti,Bucuresti,Strada,Macedonia nr. 2-T,0,DA
10897,Bucuresti,Bucuresti,Strada,Fagaras nr. 1-T,0,DA
10898,Bucuresti,Bucuresti,Strada,Fagaras nr. 2-T,0,DA
10899,Bucuresti,Bucuresti,Intrare,Furtuna  Stefan,0,DA
10901,Bucuresti,Bucuresti,Strada,Witing nr. 1-17,0,DA
10902,Bucuresti,Bucuresti,Strada,Witing nr. 19-T,0,DA
10903,Bucuresti,Bucuresti,Strada,Witing nr. 2-20,0,DA
10904,Bucuresti,Bucuresti,Strada,Witing nr. 22-T,0,DA
10905,Bucuresti,Bucuresti,Intrare,Witing,0,DA
10911,Bucuresti,Bucuresti,Strada,Aristia Costache nr. 1-T,0,DA
10912,Bucuresti,Bucuresti,Strada,Aristia Costache nr. 2-T,0,DA
10913,Bucuresti,Bucuresti,Strada,Darclée Hariclea nr. 1-T,0,DA
10914,Bucuresti,Bucuresti,Strada,Darclée Hariclea nr. 2-T,0,DA
10915,Bucuresti,Bucuresti,Strada,Ratiu dr. nr. 1-T,0,DA
10916,Bucuresti,Bucuresti,Strada,Ratiu dr. nr. 2-T,0,DA
10917,Bucuresti,Bucuresti,Strada,Balacescu Constantin nr. 1-T,0,DA
10918,Bucuresti,Bucuresti,Strada,Balacescu Constantin nr. 2-T,0,DA
10919,Bucuresti,Bucuresti,Strada,Institutul Medico-Militar,0,DA
10921,Bucuresti,Bucuresti,Strada,Vespasian nr. 1-37,0,DA
10922,Bucuresti,Bucuresti,Strada,Vespasian nr. 39-T,0,DA
10923,Bucuresti,Bucuresti,Strada,Vespasian nr. 2-22,0,DA
10924,Bucuresti,Bucuresti,Strada,Vespasian nr. 24-T,0,DA
10925,Bucuresti,Bucuresti,Strada,Magiresti nr. 1-T,0,DA
10926,Bucuresti,Bucuresti,Strada,Magiresti nr. 2-T,0,DA
10927,Bucuresti,Bucuresti,Strada,"Pisoni, ing. nr. 1-T",0,DA
10928,Bucuresti,Bucuresti,Strada,"Pisoni, ing. nr. 2-T",0,DA
10931,Bucuresti,Bucuresti,Strada,Bihor nr. 1-T,0,DA
10932,Bucuresti,Bucuresti,Strada,Bihor nr. 2-T,0,DA
10933,Bucuresti,Bucuresti,Strada,Banat nr. 1-T,0,DA
10934,Bucuresti,Bucuresti,Strada,Banat nr. 2-T,0,DA
10935,Bucuresti,Bucuresti,Strada,Bogdan Voda nr. 1-T,0,DA
10936,Bucuresti,Bucuresti,Strada,Bogdan Voda nr. 2-T,0,DA
10937,Bucuresti,Bucuresti,Strada,Doamna Despina nr. 1-T,0,DA
10938,Bucuresti,Bucuresti,Strada,Doamna Despina nr. 2-T,0,DA
10941,Bucuresti,Bucuresti,Strada,Domnita Ancuta nr. 1-T,0,DA
10942,Bucuresti,Bucuresti,Strada,Domnita Ancuta nr. 2-T,0,DA
10943,Bucuresti,Bucuresti,Strada,Barierei nr. 1-T,0,DA
10944,Bucuresti,Bucuresti,Strada,Barierei nr. 2-T,0,DA
